id,comment_count,like_count,media_type,media_url,permalink
17944970075295104,Non info,7612,CAROUSEL_ALBUM,Non info,https://www.instagram.com/p/Cg9UElVsniy/
17875056116685208,Non info,640,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/297705752_1461565787637398_6161888867472666738_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=ADs8lk60ZgcAX-M7oAB&_nc_ht=scontent.cdninstagram.com&edm=APCawUEEAAAA&oh=00_AT9dqOeujIn3DNaxds-QtdGnT-vuo_H4j_WeTUMHg-Utbg&oe=62F4C112,https://www.instagram.com/p/Cg9Mr5qLgga/
17878293512719634,Non info,773,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/297560887_467820015349722_7358064373131769281_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=DFbfU_Jxu3QAX-d2OGx&_nc_ht=scontent.cdninstagram.com&edm=APCawUEEAAAA&oh=00_AT-_sQ1IgPcGQwyKYQ-1znt3iYI7CS92FciYW4uosHDCTw&oe=62F5492B,https://www.instagram.com/p/Cg9KVeMJeg0/
17899040267585564,Non info,Non info,CAROUSEL_ALBUM,Non info,https://www.instagram.com/p/Cg9jSkEKo_n/
17903849381549920,Non info,480,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/297853767_1407453166400824_1646769215936125044_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=nNEjgmaWla0AX8_nrxL&_nc_ht=scontent.cdninstagram.com&edm=APCawUEEAAAA&oh=00_AT-oNYjnOstPimENfY62kfm8hyjT_Tw7N-FzgxTNGEA-fw&oe=62F43A60,https://www.instagram.com/p/Cg9l1_RqO5o/
17945933945307874,Non info,580,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/297691863_449566457049491_9044888732194102729_n.webp?stp=dst-jpg&_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=jR8LvyDYmWUAX-D_q5t&_nc_oc=AQmCRAi2XamiKbZQASXakU0gtjFGhwZ2FE9zOdEYlKTGtyxc89UTmHo_Rn-PTwu8qJA&_nc_ht=scontent.cdninstagram.com&edm=APCawUEEAAAA&oh=00_AT_OaDC-gg87dswz2dd95QbCBYAvGqIA0LGHZ3LSXJH8Ww&oe=62F61CC5,https://www.instagram.com/p/Cg8ix_KjsYk/
17932755779381635,Non info,Non info,IMAGE,https://scontent.cdninstagram.com/v/t51.2885-15/298033490_797513915020854_8982885335832138765_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=Mjat_6gyO30AX_z0-uC&_nc_ht=scontent.cdninstagram.com&edm=APCawUEEAAAA&oh=00_AT8zUIet1r5vj03CPmxUSeRL-U7ei7Ebcgf-0vBU0Jmm8A&oe=62F52FF6,https://www.instagram.com/p/Cg9-CPXPemG/
18104155204289213,Non info,3249,CAROUSEL_ALBUM,Non info,https://www.instagram.com/p/Cg9Sy9LLQ8s/
17930267849393706,Non info,321,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/297432251_581888326941509_8448489804073220664_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=fIhWCneF--sAX-A_7_L&_nc_ht=scontent.cdninstagram.com&edm=APCawUEEAAAA&oh=00_AT973vBT2JPpBpIMrQzHbW7cr2UMwNLXEWUDGd4MYHNbJQ&oe=62F62AB4,https://www.instagram.com/p/Cg9SZDBoEPN/
18025046053399872,Non info,578,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/297718636_427453329444537_6327529859187655515_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=2g5gksckBjoAX-cZUlk&_nc_ht=scontent.cdninstagram.com&edm=APCawUEEAAAA&oh=00_AT_rNiqNeoHgNdJFXTo3ozAWH689z4QuaEtSm-mAFeUGww&oe=62F4F0ED,https://www.instagram.com/p/Cg-AmKfv6BJ/
17978623318610917,Non info,629,CAROUSEL_ALBUM,Non info,https://www.instagram.com/p/Cg9v5NssPaE/
17970347290731911,Non info,439,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/297503970_1210720973112522_7635916153668905889_n.webp?stp=dst-jpg&_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=guOaauxBIAsAX93OtE9&_nc_ht=scontent.cdninstagram.com&edm=APCawUEEAAAA&oh=00_AT8D6NcodD-wNgScCuSsVjg_rVOlsJdj9MRF72zRxVWtXg&oe=62F475DF,https://www.instagram.com/p/Cg78ahjJc2t/
17933744177222945,Non info,452,CAROUSEL_ALBUM,Non info,https://www.instagram.com/p/Cg9WBLGqeGR/
17968053643779475,Non info,320,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/298097957_590676985886526_2695797860374417308_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=o-ol49omTXcAX9Q0Tro&_nc_ht=scontent.cdninstagram.com&edm=APCawUEEAAAA&oh=00_AT_SiKh2jVXMyIoID1JOXqPtGPNOyoLXsLva7NGpgCyFSw&oe=62F6163E,https://www.instagram.com/p/Cg9zTamKdbH/
17943873962283988,Non info,926,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/297795222_1520172311787446_2068765706920263023_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=Oxig2Oyc3EcAX883e9X&_nc_ht=scontent.cdninstagram.com&edm=APCawUEEAAAA&oh=00_AT8Na9v-pb8cM5Bo9A3z655auPymhFulPHx7eG3MLzgrlQ&oe=62F46877,https://www.instagram.com/p/Cg9e7YBp-vv/
18239014798136609,Non info,1055,CAROUSEL_ALBUM,Non info,https://www.instagram.com/p/Cg8yhyDjmA3/
17941336412245467,Non info,1024,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/298168427_801316400873563_3235423857819385436_n.webp?stp=dst-jpg&_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=fuV0TyFWW6cAX_ZtLsK&_nc_ht=scontent.cdninstagram.com&edm=APCawUEEAAAA&oh=00_AT-83oS_2HOSV8UB02ecKzmosEklCGFmSwqhJq7HU7uTQw&oe=62F47715,https://www.instagram.com/p/Cg9Mr0djxo0/
17885698109691915,Non info,407,CAROUSEL_ALBUM,Non info,https://www.instagram.com/p/Cg9-mXTrALv/
17958658402811258,Non info,542,CAROUSEL_ALBUM,Non info,https://www.instagram.com/p/Cg9vrDfMilS/
17980831774593240,Non info,49,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/298214916_1453665871748124_5685143118660451998_n.webp?stp=dst-jpg&_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=C7iw_243wtAAX_iQ3N1&_nc_ht=scontent.cdninstagram.com&edm=APCawUEEAAAA&oh=00_AT_hz6z0JpUwLyUQrNO7HhsyJERUK3WX2wb86SnbF0ECUQ&oe=62F48472,https://www.instagram.com/p/Cg-U-Wjj3Ow/
17943546980062169,Non info,5299,CAROUSEL_ALBUM,Non info,https://www.instagram.com/p/Cg80V53qBH3/
17898553358644977,Non info,772,CAROUSEL_ALBUM,Non info,https://www.instagram.com/p/Cg9lQQPrYcE/
17969698153693792,Non info,964,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/297991066_181386304301807_5064185322071023361_n.jpg?_nc_cat=1&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=Ic7chceMDnIAX-II-VU&_nc_ht=scontent.cdninstagram.com&edm=APCawUEEAAAA&oh=00_AT8Qdc99YDWNFy_g_57xFRLekFDJ9bj6KkuviEPUrFTwBA&oe=62F4F2C1,https://www.instagram.com/p/Cg9E5UlsPFU/
17928764684316331,Non info,3903,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/297595816_479403267355635_3244088462663009780_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=BinzXyYmoxwAX_NB9IB&_nc_ht=scontent.cdninstagram.com&edm=APCawUEEAAAA&oh=00_AT99XzxtGkCR5pWJN7Fnu0ssoh0MxlxXbyi_47CdH2qHcA&oe=62F5A645,https://www.instagram.com/p/Cg9UP89rK_n/
17935302842471456,Non info,301,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/297613541_1815002418835487_3483888654587431960_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=aZLqVGR9MYsAX_AzVfw&_nc_ht=scontent.cdninstagram.com&edm=APCawUEEAAAA&oh=00_AT_R2D0Drg25XbhiDS9alxy8daVqWHNSbLCVYOBU5DBtpA&oe=62F4D36B,https://www.instagram.com/p/Cg9H2u5Jg5Q/
17932979390366252,Non info,0,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/297965601_1025708884848552_4982931725103584644_n.webp?stp=dst-jpg&_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=wd8BDdazdx0AX9gXlMk&_nc_ht=scontent.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AT-THYkF9e1IGD9lJXeQNta_jkFL_49BpQdOAuQnTUfwYg&oe=62F4584D,https://www.instagram.com/p/Cg-cu3ehNvw/
17944305224175243,Non info,0,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/297984488_182380670847732_1439688065861026034_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=lA6XIcOC4BsAX_OhFrT&_nc_ht=scontent.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AT9z070jX9vwS_jii41cDqc6uDPBjgSKM0wksCPRI5OkPg&oe=62F559FB,https://www.instagram.com/p/Cg-ctekMV_d/
17942071235194132,Non info,0,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/298198352_310451194599787_3739339474607475452_n.webp?stp=dst-jpg&_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=OnAbDfcucSgAX_1ku7b&_nc_ht=scontent.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AT-4a0hFWmi7P5xM6m2wh4sAhZwxxd7S-4jQ3QIV_OldGg&oe=62F49109,https://www.instagram.com/p/Cg-ctOAhywj/
18299510488070656,Non info,1,VIDEO,https://video.cdninstagram.com/v/t50.33967-16/298453848_1179689456208239_373793280064472231_n.mp4?_nc_cat=101&vs=783919056386328_471552155&_nc_vs=HBksFQAYJEdGZ0x5aEZ2aWZ2YTZ6QUVBS2ZFcS0wQl95OEZicV9FQUFBRhUAAsgBABUAGCRHTzRoekJHNGZqQmZ5QllDQU9PUGxsb25xT05NYnFfRUFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaGj6S%2Fif%2B7QBUCKAJDMywXQC%2BItDlYEGIYEmRhc2hfYmFzZWxpbmVfMV92MREAdQAA&ccb=1-7&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjU3Ni5jbGlwcyJ9&_nc_ohc=jM4FqWxs6hkAX8YKjKT&_nc_ht=video.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AT91Cm6nPQlCzJIB_1nVXiKaimlp4hGG4uPwOlnxrhewPg&oe=62F0E4BB&_nc_rid=bf3ff48b0e,https://www.instagram.com/reel/Cg-ceiJKVsT/
18000827692472172,Non info,0,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/297697334_585724509598271_6243372354933168415_n.webp?stp=dst-jpg&_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=3cT_U7H2XOkAX_yUTwx&_nc_ht=scontent.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AT-MTHP4k3TgiwutH7kzepDOPzwXjYUgn0s8FMQ5zU33xw&oe=62F6276F,https://www.instagram.com/p/Cg-cszPvAAA/
18012109621432573,Non info,1,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/297839130_777962750109915_1659202975270471181_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=PGnvrkR13k8AX98hEFr&_nc_ht=scontent.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AT-gKckmvmtEbqUk1rn-2l3fV0II-H2dSRV7MrbwGgByww&oe=62F4AE8F,https://www.instagram.com/p/Cg-csrthjGy/
18030017518362677,Non info,0,CAROUSEL_ALBUM,Non info,https://www.instagram.com/p/Cg-crn2vII4/
18174383011237733,Non info,0,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/298026249_433751088807500_8188483917867315901_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=oMyAZ_2xe5gAX_hKYUK&_nc_oc=AQmQBPTYOmt2uCFtTXaY_SRXtxXWrMTL-WP4PjfFuvB1zhRGiwjAwir4eF4bE93Pq20&_nc_ht=scontent.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AT-OV0LiE3_5k6p4LZmMIlNvtOh8YIsozXm_APMIy6DqTw&oe=62F5B9DC,https://www.instagram.com/p/Cg-crWJIGHx/
17974161433635229,Non info,2,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/297720642_1745103169160160_1993089514191123272_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=YvzL3fa4yuQAX-ejRhM&_nc_ht=scontent.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AT8Osu24HgjDP6W1mmZHdt_fchAwvoVMfES0W0o-U7cECw&oe=62F62169,https://www.instagram.com/p/Cg-crNvjVnn/
17977804873615546,Non info,4,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/297833887_1287604168711246_7082254518584161122_n.webp?stp=dst-jpg&_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=qn10V7OrwdoAX_ETuSI&_nc_ht=scontent.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AT-_y0Ao6S-RvgIM4sEuWtfDw0jfQ4U2g0d7dULg6vF1Hg&oe=62F47BAC,https://www.instagram.com/p/Cg-cqJaNCWe/
18218086054195509,Non info,0,VIDEO,https://video.cdninstagram.com/v/t50.33967-16/297879928_1037375196779630_1177005800047757102_n.mp4?_nc_cat=110&vs=1065928910709766_415988151&_nc_vs=HBksFQAYJEdIaEp3UkZ1VkJxOGZLOERBQzdIYXdLS2tGVVFicV9FQUFBRhUAAsgBABUAGCRHTHRTb3hHcFJaandlTGdBQU5NeDlLRGgtT29rYnFfRUFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbIkdyw7O7wPxUCKAJDMywXQDbTdLxqfvoYEmRhc2hfYmFzZWxpbmVfMV92MREAdQAA&ccb=1-7&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5jbGlwcyJ9&_nc_ohc=v9uJzXqAZtQAX9ih6hX&_nc_ht=video.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AT8ZqoxisDah6w_5QhlRqGxlIRSNGpDFljfxP1abknAUPA&oe=62F0C337&_nc_rid=2f4b7ef7d3,https://www.instagram.com/reel/Cg-cYj_IBPO/
17944421468049037,Non info,0,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/298042142_1745404929144775_5793451335825921349_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=maW-ZUhlG_oAX-Or0FU&_nc_oc=AQmRE1GCUGNKt5lxz_aufFZyQw6BYbOijDEo2U7QfIaTfypcT538WJfBdowTiuxKsVs&_nc_ht=scontent.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AT9a2Wwk5X2EHEQqoV5R_A38ToJhttLtogjLsslsObUNIA&oe=62F44036,https://www.instagram.com/p/Cg-cpunB9BF/
17954053960973755,Non info,0,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/297777211_481000423861748_1205816248845189433_n.webp?stp=dst-jpg&_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=VX1tuf_78YAAX80_HPG&_nc_ht=scontent.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AT9nzykyOVCZQeOVzE9y5bTy2hFwWIdAESlZhI7gT1Wo9Q&oe=62F494A2,https://www.instagram.com/p/Cg-corzvgPw/
17945170409162372,Non info,3,CAROUSEL_ALBUM,Non info,https://www.instagram.com/p/Cg-coptPvIi/
17942004758227106,Non info,0,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/297678821_1006217356721560_6532409389355347678_n.webp?stp=dst-jpg&_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=jfftIzPV2e4AX_yRYGp&_nc_ht=scontent.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AT_4LJWz-CErRaCJrf0ymAcsXfChjkXB4cmWSZDp0CPGNA&oe=62F51B6D,https://www.instagram.com/p/Cg-copPhZft/
17930316383403780,Non info,0,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/297890675_1435011793677894_8705088505844800312_n.webp?stp=dst-jpg&_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=xmzxLL4FRQ8AX9zZoJO&_nc_oc=AQkylDEoSq3Xqmirkqgv7GieAxc0n-Jw4UAIp5UO-CPKGcQtQ2ud01T0gQhNbeTbAm0&_nc_ht=scontent.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AT_U9CDohWETFhVbi1OFbpcgMcN3LW-EUdLYZ87CP55UKg&oe=62F4B192,https://www.instagram.com/p/Cg-cnjtOHub/
17966471221816678,Non info,3,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/298195058_145526571442731_5024060707726577198_n.webp?stp=dst-jpg&_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=BSYIuZDF0doAX92_uj_&_nc_ht=scontent.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AT8wbVY4ODv9ERlQUY4kyR_niDUndxTOXO9U7Sw7hlYkJA&oe=62F5FDF5,https://www.instagram.com/p/Cg-cmqahvZt/
17918190425544647,Non info,1,CAROUSEL_ALBUM,Non info,https://www.instagram.com/p/Cg-cmVVPc80/
17959005247812154,Non info,0,VIDEO,Non info,https://www.instagram.com/reel/Cg-ceG6jqzF/
17845931534820219,Non info,0,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/297774693_600840521402865_5327895087078789273_n.webp?stp=dst-jpg&_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=K0eWrx2Ndl4AX_wobl4&_nc_ht=scontent.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AT9Rd2M4rIQPcrzgNs8FN37SANWHUX_kF9KNLqSGJwn6HQ&oe=62F4D63A,https://www.instagram.com/p/Cg-clm9PfJE/
18189961774205822,Non info,0,VIDEO,https://video.cdninstagram.com/v/t50.33967-16/297653498_478903057333730_6883123723976783855_n.mp4?_nc_cat=101&vs=777279490272231_635964879&_nc_vs=HBksFQAYJEdQclV2UkhpUFoxT2o3TUJBTzgzc3dDUHhJVmZicV9FQUFBRhUAAsgBABUAGCRHRWQteGhFamU2azFnRjBFQUZHejZWVy1KNjhqYnFfRUFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACagqJKpzN7zPxUCKAJDMywXQEGul41P3zsYEmRhc2hfYmFzZWxpbmVfMV92MREAdQAA&ccb=1-7&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5jbGlwcyJ9&_nc_ohc=6VoUxFuXVBIAX9NA-Fe&_nc_ht=video.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AT_FtO1bVwDbSivQoEDwPGQU1wcYsVH56dXCrmtY6Rrt2g&oe=62F0BBED&_nc_rid=c8d86b7dd1,https://www.instagram.com/reel/Cg-bVUwDBkO/
17972019508668265,Non info,0,VIDEO,Non info,https://www.instagram.com/reel/Cg-chLnsotA/
17919633068449582,Non info,3,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/297649094_1054572188780108_5954769350235074184_n.webp?stp=dst-jpg&_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=5WXNazK0278AX-iU335&_nc_ht=scontent.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AT_6Rt9Imt81xqRNdxB7a4pFJ9PAXu8QefgrTuI8brQ5IQ&oe=62F468B4,https://www.instagram.com/p/Cg-cjp5Bpd3/
18009194641443890,Non info,0,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/298306791_758117552006041_7721690723295176024_n.webp?stp=dst-jpg&_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=ydCnEtLgkp4AX-m1H97&_nc_ht=scontent.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AT_OhrWQU4-qp3iyIU9nTOwVk44TWCDjoJ1ZChMFt7wbrw&oe=62F47725,https://www.instagram.com/p/Cg-ciU5P__T/
17878847210709544,Non info,0,VIDEO,https://video.cdninstagram.com/v/t50.33967-16/298178055_187892236962007_6498779326251639098_n.mp4?_nc_cat=100&vs=481907530410824_3576474239&_nc_vs=HBkcFQAYJEdBZld4UkhYU0FvUzQ2b0FBRHFoNFg1ZFRUQmFicV9FQUFBRhUAAsgBACgAGAAbAYgHdXNlX29pbAExFQAAJoTJqZD%2Fyu0%2FFQIoAkMzLBdAKt2yLQ5WBBgSZGFzaF9iYXNlbGluZV8xX3YxEQB1AAA%3D&ccb=1-7&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5jbGlwcyJ9&_nc_ohc=I0IZHAtaOnMAX9k6uP3&_nc_ht=video.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AT_1ASJwzpdBcWMLkK0emR-0JL0oZYPj14lnImRdfh9jRQ&oe=62F0D7F4&_nc_rid=40077dd8b4,https://www.instagram.com/reel/Cg-cCvEDxRg/
